frame_index;total_frames;activity;score;faces_count;emotion
924;3326;cellular telephone;0.10286661982536316;1;surprise
925;3326;cellular telephone;0.14376169443130493;1;surprise
926;3326;harmonica;0.13670942187309265;1;surprise
927;3326;cellular telephone;0.08209923654794693;1;surprise
928;3326;cellular telephone;0.07271935045719147;1;fear
929;3326;mask;0.06652580201625824;1;fear
930;3326;parallel bars;0.06981483846902847;1;surprise
931;3326;mask;0.09832585602998734;1;surprise
932;3326;mask;0.10379639267921448;1;surprise
933;3326;mask;0.10278121381998062;1;surprise
934;3326;mask;0.16236713528633118;1;surprise
935;3326;mask;0.1671794354915619;1;surprise
936;3326;mask;0.0931658148765564;1;surprise
937;3326;cellular telephone;0.12008015066385269;1;surprise
938;3326;mask;0.09030374139547348;1;surprise
939;3326;cellular telephone;0.08003196120262146;1;surprise
940;3326;mask;0.11662860959768295;1;surprise
941;3326;harmonica;0.08027181029319763;1;surprise
942;3326;mask;0.09895792603492737;1;surprise
943;3326;mask;0.10701006650924683;1;surprise
944;3326;mask;0.10018878430128098;1;surprise
945;3326;mask;0.08336412906646729;1;surprise
946;3326;mask;0.06506384909152985;1;surprise
947;3326;mask;0.07539474219083786;1;surprise
948;3326;mask;0.06159892678260803;1;surprise
949;3326;mask;0.05997767299413681;1;surprise
950;3326;mask;0.08026212453842163;1;surprise
951;3326;mask;0.08428367972373962;1;surprise
952;3326;mask;0.07584818452596664;1;surprise
953;3326;microphone;0.061704590916633606;1;surprise
954;3326;mask;0.06418703496456146;1;surprise
955;3326;mask;0.06402058154344559;1;surprise
956;3326;mask;0.06554238498210907;1;surprise
957;3326;mask;0.07156716287136078;1;surprise
958;3326;mask;0.08623960614204407;1;surprise
959;3326;mask;0.08535879850387573;1;surprise
960;3326;microphone;0.060557205229997635;1;surprise
961;3326;harmonica;0.06820971518754959;1;surprise
962;3326;mask;0.06723546981811523;1;surprise
963;3326;mask;0.07232481241226196;1;surprise
964;3326;microphone;0.056455694139003754;1;surprise
965;3326;microphone;0.0524689182639122;1;surprise
966;3326;microphone;0.05097970366477966;1;surprise
967;3326;cellular telephone;0.05393702909350395;1;surprise
968;3326;microphone;0.05315392464399338;1;surprise
969;3326;microphone;0.05979987606406212;1;surprise
970;3326;microphone;0.06262870132923126;1;surprise
971;3326;microphone;0.06296581029891968;1;surprise
972;3326;microphone;0.04638892412185669;1;surprise
973;3326;mask;0.04399844631552696;1;surprise
974;3326;mask;0.048003364354372025;1;fear
975;3326;mask;0.043024398386478424;1;surprise
976;3326;mask;0.05031449347734451;1;surprise
977;3326;mask;0.06331873685121536;1;surprise
978;3326;mask;0.06764110922813416;1;surprise
979;3326;cellular telephone;0.08743122965097427;1;surprise
980;3326;cellular telephone;0.0820942372083664;1;surprise
981;3326;cellular telephone;0.06371208280324936;1;surprise
982;3326;microphone;0.07243824005126953;1;fear
983;3326;microphone;0.07921206951141357;1;fear
984;3326;microphone;0.06304853409528732;1;surprise
985;3326;microphone;0.07156193256378174;1;surprise
986;3326;cellular telephone;0.06174387037754059;1;surprise
987;3326;mask;0.07872702926397324;1;surprise
988;3326;cellular telephone;0.08504875004291534;1;surprise
989;3326;cellular telephone;0.09722062945365906;1;fear
990;3326;mask;0.0675923228263855;1;surprise
991;3326;cellular telephone;0.084867462515831;1;fear
992;3326;cellular telephone;0.10148035734891891;1;fear
993;3326;cellular telephone;0.07535327225923538;1;fear
994;3326;cellular telephone;0.09766394644975662;1;fear
995;3326;cellular telephone;0.1399703025817871;1;fear
996;3326;cellular telephone;0.11629173159599304;1;fear
997;3326;cellular telephone;0.07893982529640198;1;fear
998;3326;cellular telephone;0.0857788622379303;1;surprise
999;3326;cellular telephone;0.07998666167259216;1;surprise
1000;3326;cellular telephone;0.09052079916000366;1;surprise
1001;3326;cellular telephone;0.09310024976730347;1;surprise
1002;3326;mask;0.08872397989034653;1;surprise
1003;3326;cellular telephone;0.08763057738542557;1;surprise
1004;3326;cellular telephone;0.10042636096477509;1;surprise
1005;3326;cellular telephone;0.09957700222730637;1;surprise
1006;3326;cellular telephone;0.10138984769582748;1;surprise
1007;3326;cellular telephone;0.0886256992816925;1;fear
1008;3326;cellular telephone;0.09250279515981674;1;surprise
1009;3326;cellular telephone;0.12444467097520828;1;surprise
1010;3326;cellular telephone;0.10136375576257706;1;surprise
1011;3326;cellular telephone;0.0856206864118576;1;surprise
1012;3326;mask;0.09121834486722946;1;surprise
1013;3326;mask;0.06945989280939102;1;surprise
1014;3326;mask;0.08041734248399734;1;surprise
1015;3326;mask;0.09711798280477524;1;surprise
1016;3326;cellular telephone;0.0520314984023571;1;surprise
1017;3326;mask;0.07194014638662338;1;surprise
1018;3326;cellular telephone;0.06019294261932373;1;surprise
1019;3326;mask;0.07631785422563553;1;surprise
1020;3326;mask;0.06286010146141052;1;surprise
1021;3326;mask;0.07122058421373367;1;surprise
1022;3326;microphone;0.05429445952177048;1;surprise
1023;3326;mask;0.08314289897680283;1;surprise
1024;3326;microphone;0.06235982105135918;1;surprise
1025;3326;mask;0.07096955925226212;1;surprise
1026;3326;mask;0.09459659457206726;1;surprise
1027;3326;mask;0.13029658794403076;1;surprise
1028;3326;mask;0.1518569439649582;1;surprise
1029;3326;mask;0.12761513888835907;1;fear
1030;3326;mask;0.09186260402202606;1;fear
1031;3326;mask;0.05380641669034958;1;surprise
1032;3326;mask;0.06644808501005173;1;fear
1033;3326;mask;0.07407472282648087;1;fear
1034;3326;mask;0.0912066176533699;1;fear
1035;3326;mask;0.07852533459663391;1;surprise
1036;3326;mask;0.0613272562623024;1;surprise
1037;3326;mask;0.06659384071826935;1;surprise
1038;3326;mask;0.07733350992202759;1;surprise
1039;3326;cellular telephone;0.07299482077360153;1;surprise
1040;3326;cellular telephone;0.07876928150653839;1;surprise
1041;3326;mask;0.10301670432090759;1;fear
1042;3326;mask;0.10091288387775421;1;fear
1043;3326;mask;0.08400722593069077;1;surprise
1044;3326;mask;0.08256696164608002;1;surprise
1045;3326;mask;0.07995861768722534;1;surprise
1046;3326;cellular telephone;0.09992872923612595;1;fear
1047;3326;cellular telephone;0.09317491203546524;1;fear
1048;3326;cellular telephone;0.10084417462348938;1;fear
1049;3326;cellular telephone;0.09382304549217224;1;fear
1050;3326;cellular telephone;0.10980258136987686;1;fear
1051;3326;cellular telephone;0.09449782222509384;1;fear
1052;3326;cellular telephone;0.09549015760421753;1;fear
1053;3326;cellular telephone;0.089413583278656;1;fear
1054;3326;cellular telephone;0.10173282772302628;1;fear
1055;3326;cellular telephone;0.12281902134418488;1;fear
1056;3326;cellular telephone;0.10831186175346375;1;fear
1057;3326;cellular telephone;0.08475574851036072;1;fear
1058;3326;cellular telephone;0.07418831437826157;1;fear
1059;3326;cellular telephone;0.08269142359495163;1;fear
1060;3326;mask;0.062433090060949326;1;surprise
1061;3326;cellular telephone;0.0854741632938385;1;fear
1062;3326;cellular telephone;0.0886465534567833;1;surprise
1063;3326;cellular telephone;0.09973111003637314;1;fear
1064;3326;mask;0.08584655821323395;1;surprise
1065;3326;cellular telephone;0.06871816515922546;1;fear
1066;3326;mask;0.08604250103235245;1;fear
1067;3326;mask;0.08319506794214249;1;fear
1068;3326;mask;0.10043825954198837;1;fear
1069;3326;mask;0.11441605538129807;1;fear
1070;3326;mask;0.1316208839416504;1;fear
1071;3326;mask;0.12292513996362686;1;fear
1072;3326;mask;0.13084547221660614;1;fear
1073;3326;mask;0.13817501068115234;1;fear
1074;3326;mask;0.16503675282001495;1;fear
1075;3326;mask;0.08991001546382904;1;fear
1076;3326;mask;0.08247105032205582;1;fear
1077;3326;mask;0.14978250861167908;1;fear
1078;3326;mask;0.13012221455574036;1;fear
1079;3326;mask;0.0647837370634079;1;fear
1080;3326;bathing cap;0.1627911478281021;1;fear
1081;3326;bathing cap;0.1699882298707962;1;fear
1082;3326;bathing cap;0.15068110823631287;1;neutral
1083;3326;bathing cap;0.21142606437206268;1;fear
1084;3326;bathing cap;0.2325011044740677;1;fear
1085;3326;bathing cap;0.2408464252948761;1;fear
1086;3326;bathing cap;0.22432748973369598;1;fear
1087;3326;bathing cap;0.14416678249835968;1;fear
1088;3326;bathing cap;0.1716788411140442;1;fear
1089;3326;bathing cap;0.1445322334766388;1;fear
1090;3326;bathing cap;0.13343700766563416;1;fear
1091;3326;bathing cap;0.14925254881381989;1;fear
1092;3326;bathing cap;0.1384730339050293;1;fear
1093;3326;bathing cap;0.15490205585956573;1;fear
1094;3326;bathing cap;0.152185320854187;1;fear
1095;3326;bathing cap;0.14899663627147675;1;fear
1096;3326;bathing cap;0.16529184579849243;1;fear
1097;3326;bathing cap;0.20531493425369263;1;fear
1098;3326;bathing cap;0.2300846427679062;1;fear
1099;3326;bathing cap;0.27712273597717285;1;neutral
1100;3326;bathing cap;0.2662149667739868;1;neutral
1101;3326;bathing cap;0.2508207857608795;1;neutral
1102;3326;bathing cap;0.2131253182888031;1;neutral
1103;3326;bathing cap;0.22850273549556732;1;neutral
1104;3326;bathing cap;0.15357606112957;1;neutral
1105;3326;bathing cap;0.16662395000457764;1;neutral
1106;3326;bathing cap;0.15746758878231049;1;neutral
1107;3326;bathing cap;0.12761062383651733;1;neutral
1108;3326;brassiere;0.12135457992553711;1;neutral
1109;3326;brassiere;0.12310986965894699;1;neutral
1110;3326;brassiere;0.11795006692409515;1;fear
1111;3326;brassiere;0.13456645607948303;1;fear
1112;3326;brassiere;0.14813008904457092;1;fear
1113;3326;brassiere;0.13257163763046265;1;neutral
1114;3326;brassiere;0.12005072832107544;1;fear
1115;3326;brassiere;0.1219727098941803;1;fear
1116;3326;brassiere;0.11397041380405426;1;fear
1117;3326;brassiere;0.07973437011241913;1;sad
1118;3326;brassiere;0.07542669028043747;1;sad
1119;3326;brassiere;0.07196291536092758;1;sad
1120;3326;brassiere;0.07319490611553192;1;sad
1121;3326;brassiere;0.06675679981708527;1;sad
1122;3326;brassiere;0.05851878598332405;1;neutral
1123;3326;brassiere;0.05595960468053818;1;neutral
1124;3326;brassiere;0.055427826941013336;1;neutral
1125;3326;brassiere;0.0535602830350399;1;neutral
1126;3326;bow tie;0.05305374041199684;1;neutral
1127;3326;bow tie;0.050483401864767075;1;fear
1128;3326;bow tie;0.05166272073984146;1;fear
1129;3326;bow tie;0.061007462441921234;1;neutral
1130;3326;bow tie;0.06445346027612686;1;neutral
1131;3326;bow tie;0.05723464488983154;1;fear
1132;3326;bow tie;0.05217483267188072;1;neutral
1133;3326;bow tie;0.05644705146551132;1;fear
1134;3326;bow tie;0.061539292335510254;1;neutral
1135;3326;bow tie;0.05751090124249458;1;neutral
1136;3326;brassiere;0.05348853021860123;1;fear
1137;3326;bow tie;0.054225582629442215;1;fear
1138;3326;bow tie;0.058205801993608475;1;fear
1139;3326;bow tie;0.05915699899196625;1;fear
1140;3326;bow tie;0.06637401133775711;1;fear
1141;3326;bow tie;0.09125469624996185;1;fear
1142;3326;bow tie;0.12033410370349884;1;fear
1143;3326;bow tie;0.12299544364213943;1;fear
1144;3326;bow tie;0.14769820868968964;1;fear
1145;3326;bow tie;0.16096431016921997;1;fear
1146;3326;bow tie;0.16054034233093262;1;fear
1147;3326;bow tie;0.13959240913391113;1;fear
1148;3326;bow tie;0.11653891205787659;1;fear
1149;3326;bow tie;0.10987342149019241;1;fear
1150;3326;bow tie;0.11684361845254898;1;fear
1151;3326;bow tie;0.1395564079284668;1;fear
1152;3326;bow tie;0.12362265586853027;1;fear
1153;3326;bow tie;0.11508730798959732;1;fear
1154;3326;bow tie;0.11048769950866699;1;fear
1155;3326;bow tie;0.0914791077375412;1;fear
1156;3326;bow tie;0.07589658349752426;1;fear
1157;3326;brassiere;0.055215153843164444;1;fear
1158;3326;brassiere;0.06274528801441193;1;fear
1159;3326;Band Aid;0.06755264848470688;1;fear
1160;3326;Band Aid;0.06477281451225281;1;fear
1161;3326;Band Aid;0.08515498787164688;1;fear
1162;3326;Band Aid;0.06658908724784851;1;fear
1163;3326;bathing cap;0.06855349242687225;1;fear
1164;3326;bathing cap;0.06384735554456711;1;fear
1165;3326;bathing cap;0.06287450343370438;1;fear
1166;3326;brassiere;0.06604562699794769;1;fear
1167;3326;bathing cap;0.06315803527832031;1;fear
1168;3326;brassiere;0.07509676367044449;1;fear
1169;3326;bathing cap;0.06991858780384064;1;fear
1170;3326;bathing cap;0.06675376743078232;1;fear
1171;3326;bathing cap;0.06288124620914459;1;fear
1172;3326;brassiere;0.06118833273649216;1;fear
1173;3326;brassiere;0.062232453376054764;1;fear
1174;3326;brassiere;0.08177745342254639;1;fear
1175;3326;brassiere;0.07953402400016785;1;fear
1176;3326;brassiere;0.07070480287075043;1;fear
1177;3326;brassiere;0.0733436644077301;1;fear
1178;3326;brassiere;0.07384645938873291;1;fear
1179;3326;brassiere;0.07847370207309723;1;fear
1180;3326;brassiere;0.07646815478801727;1;fear
1181;3326;brassiere;0.07706832885742188;1;fear
1182;3326;brassiere;0.0704488456249237;1;fear
1183;3326;bathing cap;0.06780760735273361;1;fear
1184;3326;bathing cap;0.06923189014196396;1;fear
1185;3326;brassiere;0.06603015959262848;1;fear
1186;3326;brassiere;0.0689292922616005;2;fear
1186;3326;brassiere;0.0689292922616005;2;neutral
1187;3326;brassiere;0.08987832814455032;1;neutral
1188;3326;bathing cap;0.08348768204450607;1;fear
1189;3326;brassiere;0.06468522548675537;2;neutral
1189;3326;brassiere;0.06468522548675537;2;neutral
1190;3326;brassiere;0.07007060945034027;2;neutral
1190;3326;brassiere;0.07007060945034027;2;neutral
1191;3326;brassiere;0.07963598519563675;2;fear
1191;3326;brassiere;0.07963598519563675;2;sad
1192;3326;brassiere;0.0639115646481514;2;neutral
1192;3326;brassiere;0.0639115646481514;2;neutral
1193;3326;brassiere;0.057832054793834686;1;fear
1194;3326;brassiere;0.085299052298069;2;sad
1194;3326;brassiere;0.085299052298069;2;fear
1195;3326;brassiere;0.0762191191315651;2;sad
1195;3326;brassiere;0.0762191191315651;2;fear
1196;3326;brassiere;0.0895802453160286;1;sad
1197;3326;brassiere;0.14356492459774017;1;neutral
1198;3326;brassiere;0.17249546945095062;1;fear
1199;3326;brassiere;0.11812376230955124;1;fear
1200;3326;brassiere;0.11763867735862732;1;fear
1201;3326;bow tie;0.10150241106748581;2;fear
1201;3326;bow tie;0.10150241106748581;2;happy
1202;3326;brassiere;0.1136736273765564;2;fear
1202;3326;brassiere;0.1136736273765564;2;happy
1203;3326;brassiere;0.07547149807214737;2;fear
1203;3326;brassiere;0.07547149807214737;2;happy
1204;3326;brassiere;0.14019210636615753;1;fear
1205;3326;brassiere;0.1447329819202423;1;fear
1206;3326;brassiere;0.08148075640201569;1;fear
1207;3326;brassiere;0.10341577976942062;1;fear
1208;3326;brassiere;0.12895646691322327;1;fear
1209;3326;brassiere;0.14020679891109467;1;fear
1210;3326;brassiere;0.1427134871482849;1;fear
1211;3326;brassiere;0.12789127230644226;1;neutral
1212;3326;bathing cap;0.18138810992240906;1;neutral
1213;3326;bathing cap;0.15023915469646454;1;neutral
1214;3326;syringe;0.13674186170101166;1;fear
1215;3326;syringe;0.13301026821136475;1;fear
1216;3326;barbershop;0.11929140985012054;1;neutral
1217;3326;oxygen mask;0.1843934804201126;1;sad
1218;3326;oxygen mask;0.2631036341190338;1;neutral
1219;3326;oxygen mask;0.2822742760181427;1;sad
1220;3326;oxygen mask;0.2498750388622284;1;sad
1221;3326;Band Aid;0.08566220849752426;1;fear
1222;3326;Band Aid;0.06749992072582245;1;fear
1223;3326;Band Aid;0.06768132746219635;1;fear
1224;3326;oxygen mask;0.1821722835302353;1;sad
1225;3326;oxygen mask;0.15771660208702087;1;sad
1226;3326;oxygen mask;0.1590101718902588;1;sad
1227;3326;oxygen mask;0.18761125206947327;1;sad
1228;3326;oxygen mask;0.387305349111557;1;sad
1229;3326;oxygen mask;0.5475960373878479;1;sad
1230;3326;oxygen mask;0.5586907267570496;1;sad
1231;3326;oxygen mask;0.4846417009830475;1;sad
1232;3326;oxygen mask;0.2721676528453827;1;sad
1233;3326;oxygen mask;0.14985209703445435;1;sad
1234;3326;oxygen mask;0.2592543065547943;1;sad
1235;3326;oxygen mask;0.23246411979198456;1;sad
1236;3326;oxygen mask;0.13458609580993652;1;sad
1237;3326;Band Aid;0.16524161398410797;1;sad
1238;3326;oxygen mask;0.24980135262012482;1;sad
1239;3326;oxygen mask;0.30457958579063416;1;sad
1240;3326;oxygen mask;0.29273712635040283;1;sad
1241;3326;oxygen mask;0.41555941104888916;1;sad
1242;3326;oxygen mask;0.5403850078582764;1;sad
1243;3326;oxygen mask;0.33084550499916077;1;sad
1244;3326;oxygen mask;0.18336835503578186;1;sad
1245;3326;oxygen mask;0.17185598611831665;1;sad
1246;3326;oxygen mask;0.1961965709924698;1;sad
1247;3326;oxygen mask;0.2140612155199051;1;sad
1248;3326;syringe;0.1238548532128334;1;sad
1249;3326;oxygen mask;0.12714338302612305;1;sad
1250;3326;oxygen mask;0.34153544902801514;1;sad
1251;3326;oxygen mask;0.3780953586101532;1;sad
1252;3326;oxygen mask;0.2984507083892822;1;sad
1253;3326;oxygen mask;0.4450390040874481;1;sad
1254;3326;oxygen mask;0.5371784567832947;1;fear
1255;3326;oxygen mask;0.49850916862487793;1;sad
1256;3326;oxygen mask;0.3379237949848175;1;sad
1257;3326;oxygen mask;0.4132596552371979;1;sad
1258;3326;oxygen mask;0.32850775122642517;1;sad
1259;3326;oxygen mask;0.27288901805877686;1;sad
1260;3326;mask;0.33543694019317627;1;sad
1261;3326;mask;0.3293253183364868;1;sad
1262;3326;mask;0.4091215133666992;1;sad
1263;3326;mask;0.28200119733810425;1;neutral
1264;3326;mask;0.34453722834587097;1;happy
1265;3326;mask;0.31883928179740906;1;neutral
1266;3326;mask;0.45913180708885193;1;happy
1267;3326;mask;0.43841618299484253;1;happy
1268;3326;mask;0.3652953803539276;1;happy
1269;3326;mask;0.44708335399627686;1;happy
1270;3326;mask;0.5844093561172485;1;happy
1271;3326;mask;0.5149534940719604;1;happy
1272;3326;mask;0.5118900537490845;1;happy
1273;3326;mask;0.5914112329483032;1;happy
1274;3326;mask;0.5990083813667297;1;neutral
1275;3326;mask;0.689233124256134;1;neutral
1276;3326;mask;0.6387463212013245;1;neutral
1277;3326;mask;0.6777349710464478;1;neutral
1278;3326;mask;0.5539372563362122;1;sad
1279;3326;mask;0.5562757253646851;1;sad
1280;3326;mask;0.4933139383792877;1;angry
1281;3326;mask;0.6130467653274536;1;neutral
1282;3326;mask;0.6050587296485901;1;angry
1283;3326;mask;0.576036274433136;1;neutral
1284;3326;mask;0.575223982334137;1;neutral
1285;3326;mask;0.4880088269710541;1;neutral
1286;3326;mask;0.5446988344192505;1;neutral
1287;3326;mask;0.6168267130851746;1;neutral
1288;3326;mask;0.6171726584434509;1;sad
1289;3326;mask;0.6894111633300781;1;sad
1290;3326;mask;0.6301573514938354;1;neutral
1291;3326;mask;0.6369919180870056;1;neutral
1292;3326;mask;0.7069656252861023;1;neutral
1293;3326;mask;0.6054174304008484;1;sad
1294;3326;mask;0.6106840968132019;1;sad
1295;3326;mask;0.7140200138092041;1;sad
1296;3326;mask;0.5973426103591919;1;sad
1297;3326;mask;0.6109877824783325;1;sad
1298;3326;mask;0.5133009552955627;1;sad
1299;3326;mask;0.35012087225914;1;neutral
1300;3326;mask;0.34902653098106384;1;neutral
1301;3326;mask;0.35393762588500977;1;neutral
1302;3326;mask;0.3497375547885895;1;neutral
1303;3326;mask;0.3244038224220276;1;sad
1304;3326;mask;0.3324359059333801;1;fear
1305;3326;mask;0.4442543685436249;1;fear
1306;3326;mask;0.4104076325893402;1;fear
1307;3326;mask;0.27892959117889404;1;fear
1308;3326;mask;0.26699984073638916;1;angry
1309;3326;mask;0.27348563075065613;1;angry
1310;3326;mask;0.48113560676574707;1;angry
1311;3326;mask;0.5463641881942749;1;angry
1312;3326;mask;0.5315958857536316;1;angry
1313;3326;mask;0.5160202980041504;1;fear
1314;3326;mask;0.5214233994483948;1;fear
1315;3326;mask;0.5604555010795593;1;angry
1316;3326;mask;0.5992053747177124;1;angry
1317;3326;mask;0.4610280990600586;1;fear
1318;3326;mask;0.4409553110599518;1;angry
1319;3326;mask;0.5033935308456421;1;angry
1320;3326;mask;0.48283982276916504;1;sad
1321;3326;mask;0.4826366901397705;1;sad
1322;3326;mask;0.341514527797699;1;sad
1323;3326;mask;0.3442833423614502;1;neutral
1324;3326;mask;0.40166622400283813;1;neutral
1325;3326;mask;0.3111152946949005;1;sad
1326;3326;mask;0.32303449511528015;1;neutral
1327;3326;mask;0.3188267648220062;1;sad
1328;3326;mask;0.39042162895202637;1;neutral
1329;3326;mask;0.3639248311519623;1;happy
1330;3326;mask;0.41408488154411316;1;happy
1331;3326;mask;0.33776262402534485;1;happy
1332;3326;mask;0.33844465017318726;1;happy
1333;3326;mask;0.3748086988925934;1;happy
1334;3326;mask;0.3894856572151184;1;sad
1335;3326;mask;0.4055914580821991;1;sad
1336;3326;mask;0.4469011425971985;1;fear
1337;3326;mask;0.4196774959564209;1;sad
1338;3326;mask;0.37948477268218994;1;fear
1339;3326;mask;0.37011152505874634;1;sad
1340;3326;mask;0.3680060803890228;1;fear
1341;3326;mask;0.4700011610984802;1;fear
1342;3326;mask;0.4913758933544159;1;sad
1343;3326;mask;0.4888190031051636;1;sad
1344;3326;mask;0.4963943660259247;1;sad
1345;3326;mask;0.43350088596343994;1;neutral
1346;3326;mask;0.5322480797767639;1;neutral
1347;3326;mask;0.7132424712181091;1;neutral
1348;3326;mask;0.7189338207244873;1;neutral
1349;3326;mask;0.6742405891418457;1;neutral
1350;3326;mask;0.48868328332901;1;neutral
1351;3326;mask;0.5038342475891113;1;neutral
1352;3326;mask;0.5591325163841248;1;sad
1353;3326;mask;0.6750616431236267;1;neutral
1354;3326;mask;0.6919552087783813;1;neutral
1355;3326;mask;0.7254768013954163;1;sad
1356;3326;mask;0.5910136699676514;1;sad
1357;3326;mask;0.6482247114181519;1;neutral
1358;3326;mask;0.6398202180862427;1;angry
1359;3326;mask;0.6390498280525208;1;fear
1360;3326;mask;0.6239606738090515;1;angry
1361;3326;mask;0.7472821474075317;1;fear
1362;3326;mask;0.7447118163108826;1;fear
1363;3326;mask;0.6734793186187744;1;angry
1364;3326;mask;0.666560173034668;1;angry
1365;3326;mask;0.7325996160507202;1;angry
1366;3326;mask;0.7767942547798157;1;angry
1367;3326;mask;0.7312033176422119;1;sad
1368;3326;mask;0.7754721641540527;1;sad
1369;3326;mask;0.7738595604896545;1;sad
1370;3326;mask;0.7559120655059814;1;sad
1371;3326;mask;0.8041559457778931;1;neutral
1372;3326;mask;0.8479450941085815;1;neutral
1373;3326;mask;0.8248749375343323;1;neutral
1374;3326;mask;0.8270546793937683;1;neutral
1375;3326;mask;0.774323046207428;1;neutral
1376;3326;mask;0.8490912318229675;1;neutral
1377;3326;mask;0.8232513666152954;1;neutral
1378;3326;mask;0.7449367046356201;1;neutral
1379;3326;mask;0.7315223217010498;1;neutral
1380;3326;mask;0.6881659626960754;1;neutral
1381;3326;mask;0.7055060863494873;1;neutral
1382;3326;mask;0.6870521306991577;1;neutral
1383;3326;mask;0.7014276385307312;1;neutral
1384;3326;mask;0.7089678645133972;1;neutral
1385;3326;mask;0.7228427529335022;1;neutral
1386;3326;mask;0.8195400834083557;1;neutral
1387;3326;mask;0.80824214220047;1;neutral
1388;3326;mask;0.7852645516395569;1;neutral
1389;3326;mask;0.8322880268096924;1;neutral
1390;3326;mask;0.811120331287384;1;neutral
1391;3326;mask;0.8788478374481201;1;sad
1392;3326;mask;0.8778204917907715;1;sad
1393;3326;mask;0.794070839881897;1;neutral
1394;3326;mask;0.8000022172927856;1;neutral
1395;3326;mask;0.8660892844200134;1;neutral
1396;3326;mask;0.8528087139129639;1;neutral
1397;3326;mask;0.7165054082870483;1;neutral
1398;3326;mask;0.7160559892654419;1;neutral
1399;3326;mask;0.6955870985984802;1;neutral
1400;3326;mask;0.6576502919197083;1;neutral
1401;3326;mask;0.49070602655410767;1;neutral
1402;3326;mask;0.5016271471977234;1;neutral
1403;3326;mask;0.6323745250701904;1;neutral
1404;3326;mask;0.6409109830856323;1;neutral
1405;3326;mask;0.28820282220840454;1;neutral
1406;3326;mask;0.353780597448349;1;neutral
1407;3326;mask;0.32515576481819153;1;neutral
1408;3326;mask;0.1406020075082779;1;neutral
1409;3326;mask;0.2667764127254486;1;neutral
1410;3326;mask;0.2512205243110657;1;neutral
1411;3326;mask;0.22883285582065582;1;neutral
1412;3326;mask;0.3176043927669525;1;neutral
1413;3326;mask;0.3009020686149597;1;neutral
1414;3326;mask;0.26924511790275574;1;neutral
1415;3326;mask;0.41939568519592285;1;neutral
1416;3326;mask;0.3581010103225708;1;neutral
1417;3326;mask;0.34823304414749146;1;neutral
1418;3326;mask;0.3543114960193634;1;neutral
1419;3326;mask;0.37738925218582153;1;neutral
1420;3326;mask;0.23898746073246002;1;neutral
1421;3326;mask;0.3650928735733032;1;neutral
1422;3326;mask;0.3730248510837555;1;neutral
1423;3326;mask;0.3319341540336609;1;neutral
1424;3326;mask;0.351588636636734;1;sad
1425;3326;mask;0.4272233843803406;1;sad
1426;3326;mask;0.22650903463363647;1;neutral
1427;3326;mask;0.3155195116996765;1;neutral
1428;3326;mask;0.34743842482566833;1;neutral
1429;3326;mask;0.3351646065711975;1;neutral
1430;3326;mask;0.29018205404281616;1;neutral
1431;3326;mask;0.25655218958854675;1;neutral
1432;3326;mask;0.17561829090118408;1;neutral
1433;3326;mask;0.20886071026325226;1;neutral
1434;3326;mask;0.21333888173103333;1;neutral
1435;3326;mask;0.20865119993686676;1;neutral
1436;3326;mask;0.42226192355155945;1;neutral
1437;3326;mask;0.42059144377708435;1;neutral
1438;3326;mask;0.4013976752758026;1;neutral
1439;3326;mask;0.4242960512638092;1;neutral
1440;3326;maillot;0.12230551987886429;1;neutral
1441;3326;maillot;0.1203530803322792;1;neutral
1442;3326;maillot;0.10005249083042145;1;neutral
1443;3326;maillot;0.09644481539726257;1;neutral
1444;3326;maillot;0.10204179584980011;1;neutral
1445;3326;maillot;0.10057415068149567;1;neutral
1446;3326;maillot;0.10767187178134918;1;neutral
1447;3326;maillot;0.08982156962156296;1;neutral
1448;3326;maillot;0.07022453099489212;1;neutral
1449;3326;maillot;0.06243688240647316;1;neutral
1450;3326;maillot;0.060923170298337936;1;neutral
1451;3326;maillot;0.06089312583208084;1;neutral
1452;3326;maillot;0.04804416000843048;1;neutral
1453;3326;maillot;0.06023027002811432;1;neutral
1454;3326;maillot;0.05578659474849701;1;neutral
1455;3326;maillot;0.05989484861493111;1;neutral
1456;3326;maillot;0.05353271961212158;1;happy
1457;3326;maillot;0.05401529371738434;1;happy
1458;3326;maillot;0.05813707783818245;1;happy
1459;3326;maillot;0.04254183918237686;1;happy
1460;3326;maillot;0.052558694034814835;1;happy
1461;3326;maillot;0.05753807723522186;1;happy
1462;3326;maillot;0.07076074182987213;1;happy
1463;3326;maillot;0.0800946056842804;1;happy
1464;3326;maillot;0.07316255569458008;1;happy
1465;3326;maillot;0.09216275066137314;1;happy
1466;3326;maillot;0.07678719609975815;1;happy
1467;3326;maillot;0.06605193018913269;1;happy
1468;3326;maillot;0.057981591671705246;1;happy
1469;3326;maillot;0.06615592539310455;1;happy
1470;3326;maillot;0.0660068467259407;1;happy
1471;3326;maillot;0.07638130336999893;1;happy
1472;3326;maillot;0.07049155235290527;1;happy
1473;3326;maillot;0.0470426082611084;1;happy
1474;3326;maillot;0.04604848474264145;1;sad
1475;3326;maillot;0.06046086922287941;1;happy
1476;3326;maillot;0.0674840435385704;1;sad
1477;3326;maillot;0.0686667189002037;1;happy
1478;3326;maillot;0.07077194005250931;1;sad
1479;3326;maillot;0.06638962030410767;1;sad
